"HAGRID","Kingdom","Phylum","Class","Order","Family","Genus","Species","Common name","Female_maturity","Male_maturity","Gestation","Weaning","Litter_size","Litters_pa","Interbirth_interval","Birth_weight","Weaning_weight","Adult_weight","Growth_rate","Maximum_longevity","Source","Specimen_origin","Sample_size","Data_quality","IMR","MRDT","Metabolic_rate","Body_mass","Temperature","References"
3733,"Animalia","Chordata","Reptilia","Testudines","Geoemydidae","Mauremys","reevesii","Reeves turtle										858		24.2	451	captivity	medium	acceptable						451,1308
03734	Animalia	Chordata	Reptilia	Testudines	Geoemydidae	Mauremys	sinensis	Chinese stripe-necked turtle										1241		22.8	451	captivity	medium	acceptable						451,1308
03735	Animalia	Chordata	Reptilia	Testudines	Geoemydidae	Melanochelys	trijuga	Indian black turtle										760		40	485	captivity	medium	acceptable						485,1308
03736	Animalia	Chordata	Reptilia	Testudines	Geoemydidae	Notochelys	platynota	Malayan flat-shelled turtle												18.8	451	captivity	tiny	acceptable						451
03737	Animalia	Chordata	Reptilia	Testudines	Geoemydidae	Pangshura	smithii	Brown roofed turtle										919		13.8	451	captivity	small	acceptable						451,1308
03738	Animalia	Chordata	Reptilia	Testudines	Geoemydidae	Pangshura	tecta	Indian roofed turtle												11	451	captivity	small	acceptable						451
03739	Animalia	Chordata	Reptilia	Testudines	Geoemydidae	Rhinoclemmys	areolata	Furrowed wood turtle										731.5		19.3	451	captivity	small	acceptable						451,1308
03740	Animalia	Chordata	Reptilia	Testudines	Geoemydidae	Rhinoclemmys	pulcherrima	Painted wood turtle												20.4	451	captivity	medium	acceptable						451
03741	Animalia	Chordata	Reptilia	Testudines	Geoemydidae	Rhinoclemmys	rubida	Mexican spotted wood turtle												11.8	451	captivity	small	acceptable						451
03742	Animalia	Chordata	Reptilia	Testudines	Geoemydidae	Sacalia	bealei	Beals eyed turtle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3,"451","captivity","small","acceptable",NA,NA,NA,NA,NA,"451"
3743,"Animalia","Chordata","Reptilia","Testudines","Geoemydidae","Siebenrockiella","crassicollis","Thick-necked turtle",NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,16.7,"451","captivity","medium","acceptable",NA,NA,NA,NA,NA,"451,1308"
3744,"Animalia","Chordata","Reptilia","Testudines","Kinosternidae","Claudius","angustatus","Narrow-bridged musk turtle",NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,16.1,"451","captivity","small","acceptable",NA,NA,NA,NA,NA,"451,1308"
3745,"Animalia","Chordata","Reptilia","Testudines","Kinosternidae","Kinosternon","baurii","Striped mud turtle",870,690,NA,NA,NA,NA,NA,NA,NA,143,NA,49.6,"528","captivity","small","acceptable",NA,NA,NA,NA,NA,"528,1308"
3746,"Animalia","Chordata","Reptilia","Testudines","Kinosternidae","Kinosternon","herrerai","Herreras mud turtle										486		19.5	451	captivity	small	acceptable						451,1308
03747	Animalia	Chordata	Reptilia	Testudines	Kinosternidae	Kinosternon	integrum	Mexican mud turtle										474.4		18.5	451	captivity	tiny	acceptable						451,1308
03748	Animalia	Chordata	Reptilia	Testudines	Kinosternidae	Kinosternon	leucostomum	White-lipped mud turtle												19.2	451	captivity	medium	acceptable						451
03749	Animalia	Chordata	Reptilia	Testudines	Kinosternidae	Kinosternon	scorpioides	Scorpion mud turtle	3470									266		44.7	451	captivity	medium	acceptable						451,1308
03750	Animalia	Chordata	Reptilia	Testudines	Kinosternidae	Kinosternon	sonoriense	Sonoran mud turtle	2557	2191								326		36.5	485	captivity	small	acceptable						485,1308
03751	Animalia	Chordata	Reptilia	Testudines	Kinosternidae	Kinosternon	subrubrum	Common mud turtle	1825	1460	76		4					154.7		40	1	wild	medium	acceptable						1,19,440,468,527,1308
03752	Animalia	Chordata	Reptilia	Testudines	Kinosternidae	Staurotypus	salvinii	Pacific Coast giant musk turtle										900		26.3	451	captivity	small	acceptable						451,1308
03753	Animalia	Chordata	Reptilia	Testudines	Kinosternidae	Staurotypus	triporcatus	Mexican giant musk turtle										4200		33.5	451	captivity	small	acceptable						451,1308
03754	Animalia	Chordata	Reptilia	Testudines	Kinosternidae	Sternotherus	carinatus	Razor-backed musk turtle, or Keel-backed musk turtle	2191	2191								248		29.3	451	captivity	small	acceptable						451,1308
03755	Animalia	Chordata	Reptilia	Testudines	Kinosternidae	Sternotherus	minor	Loggerhead musk turtle	2920	1460								154.5		23.9	485	captivity	tiny	acceptable						485,528,1308
03756	Animalia	Chordata	Reptilia	Testudines	Kinosternidae	Sternotherus	odoratus	Stinkpot	1277	1277								137.9		54.8	485	captivity	tiny	acceptable						485,528,1308
03757	Animalia	Chordata	Reptilia	Testudines	Pelomedusidae	Pelomedusa	subrufa	Helmeted turtle										2273		20.1	451	captivity	medium	acceptable						451,1308
03758	Animalia	Chordata	Reptilia	Testudines	Pelomedusidae	Pelusios	castaneus	West African mud turtle												41	1	wild	medium	acceptable						1
03759	Animalia	Chordata	Reptilia	Testudines	Pelomedusidae	Pelusios	subniger	East African black mud turtle												47	451	captivity	medium	acceptable						451
03760	Animalia	Chordata	Reptilia	Testudines	Platysternidae	Platysternon	megacephalum	Big-headed turtle												27	485	captivity	medium	acceptable						485
03761	Animalia	Chordata	Reptilia	Testudines	Podocnemididae	Podocnemis	erythrocephala	Red-headed Amazon side-neck turtle												18	451	captivity	medium	acceptable						451
03762	Animalia	Chordata	Reptilia	Testudines	Podocnemididae	Podocnemis	expansa	South American river turtle										25800		25.3	485	captivity	medium	acceptable						485,1308
03763	Animalia	Chordata	Reptilia	Testudines	Podocnemididae	Podocnemis	unifilis	Yellow-spotted river turtle			60		24					4500				unknown	large	low						448
03764	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Aldabrachelys	gigantea	Aldabra tortoise	9131	9131	7397							117200		152	527	captivity	large	acceptable						2,14,527,1308
03765	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Astrochelys	radiata	Radiated tortoise										10217		32.8	451	captivity	large	questionable						451,1308
03766	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Centrochelys	sulcata	African spurred tortoise										43000		54.3	451	captivity	large	acceptable						451
03767	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Chelonoidis	carbonaria	Red-footed tortoise												49	451	captivity	large	acceptable						451
03768	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Chelonoidis	denticulata	Yellow-footed tortoise												35.2	451	captivity	large	acceptable						451
03769	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Chelonoidis	nigra	Galapagos tortoise												177	451	captivity	medium	acceptable						13,14,451,543,1171
03770	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Geochelone	elegans	Indian star tortoise	3650									4225		24.3	451	captivity	large	acceptable						451,1308
03771	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Gopherus	agassizii	Desert tortoise	5500	5500	118		8					2784		62.8	451	captivity	medium	acceptable						437,451,468,527,1150,1308
03772	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Gopherus	berlandieri	Berlandiers tortoise",3651,3650,NA,NA,NA,NA,NA,NA,NA,1792,NA,30.7,"451","captivity","medium","acceptable",NA,NA,NA,NA,NA,"451,1308"
3773,"Animalia","Chordata","Reptilia","Testudines","Testudinidae","Gopherus","polyphemus","Gopher tortoise",3650,3650,90,NA,8,NA,NA,NA,NA,5500,NA,NA,"","unknown","medium","low",NA,NA,0.579,5500,300,"37,437"
3774,"Animalia","Chordata","Reptilia","Testudines","Testudinidae","Homopus","areolatus","Parrot-beaked tortoise",NA,NA,NA,NA,NA,NA,NA,NA,NA,229.4,NA,28.6,"451","captivity","small","acceptable",NA,NA,NA,NA,NA,"451,1308"
3775,"Animalia","Chordata","Reptilia","Testudines","Testudinidae","Indotestudo","elongata","Elongated tortoise",NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,NA,NA,"","unknown","medium","low",NA,NA,NA,NA,NA,"451,1308"
3776,"Animalia","Chordata","Reptilia","Testudines","Testudinidae","Indotestudo","forstenii","Travancore tortoise",NA,NA,NA,NA,NA,NA,NA,NA,NA,1680,NA,32.9,"451","captivity","medium","acceptable",NA,NA,NA,NA,NA,"451,1308"
3777,"Animalia","Chordata","Reptilia","Testudines","Testudinidae","Kinixys","belliana","Bells hinge-back tortoise, or Hingeback tortoise										1202		26.5	451	captivity	medium	acceptable						451,1308
03778	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Kinixys	erosa	Serrated forest hingeback tortoise												24.8	451	captivity	small	acceptable						451
03779	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Malacochersus	tornieri	Pancake tortoise										391.25		25.9	451	captivity	large	acceptable						451,1308
03780	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Manouria	emys	Asian brown tortoise, or East Indian upland tortoise			74							26000		19.9	451	captivity	medium	acceptable						451,1308
03781	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Stigmochelys	pardalis	Leopard tortoise		2009	365							20000		30	451	captivity	large	acceptable						451,1308
03782	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Testudo	graeca	Mediterranean spur-thighed tortoise	4560	4560								1430		127	451	captivity	large	acceptable						451,527,1308
03783	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Testudo	hermanni	Hermanns tortoise",4560,4560,NA,NA,NA,NA,NA,NA,NA,1249,NA,NA,"","unknown","large","low",NA,NA,NA,NA,NA,"451,527,1308,1362"
3784,"Animalia","Chordata","Reptilia","Testudines","Testudinidae","Testudo","kleinmanni","Egyptian tortoise",2192,NA,NA,NA,NA,NA,NA,NA,NA,440,NA,21,"451","captivity","large","acceptable",NA,NA,NA,NA,NA,"451,1308"
3785,"Animalia","Chordata","Reptilia","Testudines","Testudinidae","Testudo","marginata","Marginated tortoise",NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,NA,21.2,"451","captivity","medium","acceptable",NA,NA,NA,NA,NA,"451,1308"
3786,"Animalia","Chordata","Reptilia","Testudines","Trionychidae","Apalone","ferox","Florida softshell turtle",NA,NA,68,NA,NA,NA,NA,NA,NA,23463,NA,26.2,"451","captivity","medium","acceptable",NA,NA,NA,NA,NA,"451,1308"
3787,"Animalia","Chordata","Reptilia","Testudines","Trionychidae","Apalone","mutica","Smooth softshell turtle",3285,1460,NA,NA,NA,NA,NA,NA,NA,819,NA,NA,"","unknown","tiny","low",NA,NA,NA,NA,NA,"528,1308"
3788,"Animalia","Chordata","Reptilia","Testudines","Trionychidae","Apalone","spinifera","Spiny softshell turtle",3285,3285,NA,NA,NA,NA,NA,NA,NA,4765,NA,25.2,"485","captivity","medium","acceptable",NA,NA,NA,NA,NA,"485,528,1308"
3789,"Animalia","Chordata","Reptilia","Testudines","Trionychidae","Lissemys","punctata","Indian flapshell turtle",NA,NA,NA,NA,NA,NA,NA,NA,NA,1444.5,NA,17.8,"451","captivity","medium","acceptable",NA,NA,NA,NA,NA,"90,91,92,451,1308"
3790,"Animalia","Chordata","Reptilia","Testudines","Trionychidae","Palea","steindachneri","Wattle-necked softshell turtle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,"599","captivity","small","acceptable",NA,NA,NA,NA,NA,"599"
3791,"Animalia","Chordata","Reptilia","Testudines","Trionychidae","Trionyx","triunguis","African softshell turtle",NA,NA,NA,NA,NA,NA,NA,NA,NA,10818,NA,50.6,"451","captivity","small","acceptable",NA,NA,NA,NA,NA,"451,1308"
3792,"Animalia","Chordata","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla","European eel",4562,4015,NA,NA,NA,NA,NA,NA,NA,3629.45,NA,88,"2","captivity","small","acceptable",NA,NA,NA,NA,NA,"2,232,454,523"
3793,"Animalia","Chordata","Teleostei","Anguilliformes","Anguillidae","Anguilla","australis","Shortfin eel",NA,NA,NA,NA,NA,NA,NA,NA,NA,4100,NA,32,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3794,"Animalia","Chordata","Teleostei","Anguilliformes","Anguillidae","Anguilla","bicolor","Indonesian shortfin eel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3795,"Animalia","Chordata","Teleostei","Anguilliformes","Anguillidae","Anguilla","dieffenbachii","New Zealand longfin eel",NA,NA,NA,NA,NA,NA,NA,NA,NA,13000,NA,60,"523","wild","medium","acceptable",NA,NA,NA,NA,NA,"454,523"
3796,"Animalia","Chordata","Teleostei","Anguilliformes","Anguillidae","Anguilla","marmorata","Marbled eel",NA,NA,NA,NA,NA,NA,NA,NA,NA,11275,NA,40,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3797,"Animalia","Chordata","Teleostei","Anguilliformes","Anguillidae","Anguilla","mossambica","African longfin eel",NA,NA,NA,NA,NA,NA,NA,NA,NA,412.5,NA,20,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3798,"Animalia","Chordata","Teleostei","Anguilliformes","Anguillidae","Anguilla","nebulosa","Long-finned eel",NA,NA,NA,NA,NA,NA,NA,NA,NA,11000,NA,15,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3799,"Animalia","Chordata","Teleostei","Anguilliformes","Anguillidae","Anguilla","reinhardtii","Speckled longfin eel",7300,3650,NA,NA,NA,NA,NA,NA,NA,8965,NA,41,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3800,"Animalia","Chordata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata","American eel",1642,1642,NA,NA,NA,NA,NA,NA,NA,4031.5,NA,50,"583","captivity","small","acceptable",NA,NA,NA,NA,NA,"454,523,583"
3801,"Animalia","Chordata","Teleostei","Atheriniformes","Atherinidae","Atherina","presbyter","Sand smelt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3802,"Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Atherinops","affinis","Topsmelt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"1","wild","medium","acceptable",NA,NA,NA,NA,NA,"1"
3803,"Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Atherinopsis","californiensis","Jacksmelt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"1","wild","medium","acceptable",NA,NA,NA,NA,NA,"1"
3804,"Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Labidesthes","sicculus","Brook silverside",120,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"442","wild","medium","acceptable",NA,NA,NA,NA,NA,"442"
3805,"Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Leuresthes","tenuis","California grunion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"1","wild","medium","acceptable",NA,NA,NA,NA,NA,"1"
3806,"Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia","beryllina","Inland silverside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1","wild","medium","acceptable",NA,NA,NA,NA,NA,"1"
3807,"Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia","extensa","Waccamaw silverside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3808,"Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia","menidia","Atlantic silverside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3809,"Animalia","Chordata","Teleostei","Aulopiformes","Synodontidae","Trachinocephalus","myops","Snakefish",730,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3810,"Animalia","Chordata","Teleostei","Beloniformes","Adrianichthyidae","Oryzias","latipes","Japanese medaka",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,5,"683","captivity","medium","acceptable",NA,NA,NA,NA,NA,"524,682,683,684,685,686,836,1204"
3811,"Animalia","Chordata","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus","melanochir","Dusky sea garfish",912,912,NA,NA,NA,NA,NA,NA,NA,330,NA,10,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3812,"Animalia","Chordata","Teleostei","Beloniformes","Scomberesocidae","Cololabis","saira","Pacific saury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3813,"Animalia","Chordata","Teleostei","Beryciformes","Berycidae","Beryx","splendens","Alfonsino",2153,2737,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3814,"Animalia","Chordata","Teleostei","Beryciformes","Trachichthyidae","Hoplostethus","atlanticus","Orange roughy",6448,7208,NA,NA,NA,NA,NA,NA,NA,3850,NA,149,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"22,454"
3815,"Animalia","Chordata","Teleostei","Beryciformes","Trachichthyidae","Hoplostethus","mediterraneus","Mediterranean redfish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","unknown","small","low",NA,NA,NA,NA,NA,"454"
3816,"Animalia","Chordata","Teleostei","Characiformes","Alestiidae","Brycinus","imberi","Spot-tail",NA,NA,NA,NA,NA,NA,NA,NA,NA,165,NA,5,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3817,"Animalia","Chordata","Teleostei","Characiformes","Alestiidae","Brycinus","macrolepidotus","Silversides",NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,NA,5,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3818,"Animalia","Chordata","Teleostei","Characiformes","Alestiidae","Hydrocynus","vittatus","Tiger fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,15400,NA,8,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3819,"Animalia","Chordata","Teleostei","Characiformes","Alestiidae","Micralestes","acutidens","Sharptooth tetra",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,3,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3820,"Animalia","Chordata","Teleostei","Characiformes","Characidae","Astyanax","bimaculatus","Twospot astyanax",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"1","wild","medium","acceptable",NA,NA,NA,NA,NA,"1"
3821,"Animalia","Chordata","Teleostei","Characiformes","Characidae","Piaractus","brachypomus","Pirapitinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,13750,NA,28,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3822,"Animalia","Chordata","Teleostei","Characiformes","Citharinidae","Distichodus","niloticus","Nile distichodus",NA,NA,NA,NA,NA,NA,NA,NA,NA,3410,NA,7.5,"583","captivity","small","acceptable",NA,NA,NA,NA,NA,"454,583"
3823,"Animalia","Chordata","Teleostei","Characiformes","Hepsetidae","Hepsetus","odoe","Pike characid",NA,NA,NA,NA,NA,NA,NA,NA,NA,2200,NA,5,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3824,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Alosa","aestivalis","Blueback shad",1460,1277,NA,NA,NA,NA,NA,NA,NA,110,NA,8,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3825,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Alosa","agone","Twaite shad",NA,NA,NA,NA,NA,NA,NA,NA,NA,825,NA,25,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3826,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Alosa","alabamae","Alabama shad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3827,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Alosa","alosa","Alice shad",1642,1277,NA,NA,NA,NA,NA,NA,NA,2200,NA,10,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3828,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Alosa","caspia","Caspian shad",NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,7,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3829,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Alosa","chrysochloris","Blue herring",NA,NA,NA,NA,NA,NA,NA,NA,NA,935,NA,4,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3830,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Alosa","macedonica","Macedonia shad",NA,NA,NA,NA,NA,NA,NA,NA,NA,330,NA,10,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3831,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Alosa","maeotica","Black sea shad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3832,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Alosa","pontica","Pontic shad",730,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3833,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Alosa","pseudoharengus","Alewife",1642,1277,NA,NA,NA,NA,NA,NA,NA,110,NA,8,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3834,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Alosa","sapidissima","American shad",1678,1569,NA,NA,NA,NA,NA,NA,NA,3025,NA,13,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454,520"
3835,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Amblygaster","sirm","Spotted sardinella",310,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3836,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea","harengus","Atlantic herring",1095,1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"1","wild","medium","acceptable",NA,NA,NA,NA,NA,"1,585"
3837,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea","pallasii","Pacific herring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"520","wild","medium","acceptable",NA,NA,NA,NA,NA,"520,524"
3838,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupeonella","cultriventris","Black sea sprat",912,912,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
3839,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Dorosoma","cepedianum","American gizzard shad",730,730,NA,NA,NA,NA,NA,NA,NA,1089,NA,6,"454","wild","medium","acceptable",NA,NA,NA,NA,NA,"454"
